text,label
Bad day  The day you realize what mess you`ve put me through will be one of the happiest days of my life...,safe
"Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff",safe
have a lok at EF too! they are jummy,safe
Lettuce & spinach does best in cool weather.. I live in florida..not much luck growing those..,safe
says just passed by to say hi  busy with movie task from school =. = http://plurk.com/p/rozcz,safe
" saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",safe
Soooooooooo glad to learn that Farrells ice cream parlor is staging a comeback in So. Cal -- too bad it`s in the Mission Viejo mall,safe
endless streams of tea~~~~... it`s a holiday day here... how do I know? it`s raining,safe
awww!  We can do that and then go to Chick Fila,safe
College cops: they get suspicious when they see more than one person in a group together.,safe
"uft im tutoring the lil sis  shes so cute, even though shes an eighth grader :p",safe
WELL i do not think i am getting a call anytime soon. PAINTING MY NAILS!,safe
"The application consistantly tells me I have no internet connection, and 
has become a pain to use. I know I have internet, it is slow, but present. 
The application would be much more useful if it could keep track and update 
your progress when it feels the connection is stable enough.",safe
just woke up...for  once I managed to sleep in!! going out for lunch later then back to essay,safe
"I'm a premium user and I've bought it for about 3 weeks now. However, I've realized lately that although the timer records the amount if time I've focused, the app doesnt record nor update my data, for example in the friends page it always says that I've focused for 0 minutes when in reality it's a couple hundred minutes already. Please try to fix this problem. Thank you!",safe
"@crlane I have the Kindle2. I've seen pictures of the DX, but haven't seen it in person. I love my Kindle - I'm on it everyday.",safe
Enables you to sandwich your productivity in double slices of focus. It's definitely my go-to planner.,safe
Good to know I`m not alone in my confusion,safe
I called but you didnt answer,safe
Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5,safe
This deserves 5 stars. But I am not able to see discussions since the last one week.,safe
is texting,safe
Laying in the dark thinking of you.,safe
", in about two hours I`m setting out on a 600-mile drive home. Mostly I`m hoping it goes quickly.",safe
I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd,safe
relaxing night at home with best people,safe
Hey  'keep clear'   (robluketic live > http://ustre.am/2w5v),safe
Do you have plan to make it available as soon for Android Wear watches? Than it probably will be 5-star app :),safe
Jonas brothers concert  was greaattt,safe
****`m transtelecom,safe
"i thought ur account  was fake. but, it`s true, sorry david!",safe
yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,safe
"Nearly finished Angels and Demons, awesome book, feel so lame for only reading it now",safe
"*YAAAWN* Stayed up too late last night, still gotta work & get up super early tomorrow",safe
me to mi sausage,safe
" I`m the same, don`t panic. Big topman",safe
"OK, it's sending hundreds of notifications with no end after an update yesterday!",safe
'It`s not **** if you scream surprise first.' - my customer just said to me. Haha.  (via )LMAO,safe
i dont wanna do this anymore! but the couch is jus sittin in the middle of the floor. do i really HAVE to finish?,safe
Please make Weekly view free for every device,safe
I`m excited! Hust let me know when you want to go over to Lucky7 Tattoos,safe
"I like it a lot, but I think it needs a way to tell what day you're in. It 
does ask if you did things yesterday, but I sometimes get reminders for 
things on the wrong days... It's still a very good resource.",safe
goodnight world.... goodnight eddplant.,safe
"Does not support advanced repetition like ""every last Friday""",safe
Too many items,safe
thanku  cooking is simple but the law is- u hve to have fun while u make it,safe
Making my boyfriend look different.  He`s  cute no matter what. <3,safe
" awww ) where`d you get that? hugh is so thin. no traces of being wolverine yet. btw, who`s that other guy besides RDJ?",safe
"Literally, I am blessed to know Todoist♥️",safe
The application is as I wanted it.,safe
"LIKES ~Free; The possibility of arranging the tasks list in my own order with a simple clic ans scroll, and having it in that order as home screen widget; The possibility of having the events list widget just next to the tasks list widget. The events list also show the tasks and this seemingly appears like the rare feature of an events list and tasks list integrated on one screen. DISLIKES But it would be better if the tasks kept my prioritisation order even when they appear in the events list.",safe
_bug68 Bill is super!! Thanks you!!,safe
"Yes! Cold coffee from yesterday. No sugar, no cream !  The way I like it !",safe
really really getting excited!,safe
lol...but they aren`t here! I`ll tell them to do that Monday. lol,safe
it was jokes!!!  me love the mag..really!,safe
"Tired, But glad its a bank holiday",safe
is loving the half day! If only it wasn`t raining.  Soccer Practice tonightt.,safe
"Working great for me. Simple to use, relatively detailled, free... !",safe
"Darn all of you! I wish i could watch bgt now, but if i did i wouldn`t be able to fast forward through the ads  + dinners very soon..",safe
"I really like this app! However, it doesn't force keep the trees growing in the foreground anymore, unless you give the app access to almost everything on your phone (you basically have to give it root access, and even then it's not guaranteed to work). The security risk isn't worth it to me :(",safe
Good Morning twitters!!! I am soooo tired...I really need 2 stay off of twitter...LOL this **** is taking over my life...LOL,safe
How freaking cold is it out in Sydney tonight...,safe
Man i hate church. Has to be done though. I like the way it makes other people feel good,safe
Well I am on the RIGHT side of thirty,safe
Woo CAVS.  Happy Mother`s Day!,safe
oh yeah... happy Mothers day to every mom out there and to my friend`s moms,safe
have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,safe
It really helps in focusing but there is this premium thing so I cannot do many stuff. I think you have to pay or get the premium thing to plant trees in real life but I like how there's this different kind of trees and stuff like it has music!!,safe
Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106,safe
can`t school just be done already? it hurts too much... seeing him every day,safe
Good please remove purchase or keep a pin while the time of purchase.good nice to focus.,safe
That`s okay... I didn`t want to watch shelby anyway!,safe
msn-ing. no school  shouldn`t there be more bank holidays? x,safe
what`s follow Friday?? Lol.,safe
free version has a lot of functionality but i do plan on paying after a few weeks of using it... just to see if i will use it consistently,safe
i`ll try sort that fabric out for you today...been a busy bee!,safe
"Just one thing and I will definitely change to 5 stars. Make the 'Quick add bar' easier to use! Just expand the letter 'ADD A TASK' in the notification bar. Or at least make it easier to reach when using one hand. I'm right handed but the 'add a task' is located on the bottom left of the bar so it's hard to reach with a thumb. Please, I believe it's not too much to ask for.",safe
